"NAGAOROCHI  SRL","35431634","J40/529/2016","ROONRC.J40/529/2016","1048","Bucuresti Sectorul 1, Str. GRIGORE COBALCESCU Nr. 52, Etaj 2, Apartament 4","7311","11183","13166","","5501","7665","","26436","","","-2087","200","","54177","54177","61444","0","7267","0","8893",""
"NICE DAY SRL","13207092","J13/1364/2000","ROONRC.J13/1364/2000","1048,2080","Municipiul Constanta, Str. TRAIAN Nr. 32, Bloc C2, Scara C, Etaj 4, Apartament 44, Judet Constanta","40906","40906","25457","496","7","24954","","5462","5462","","60901","200","","","0","15205","0","15205","0","15205","1"
"A.M.S. ELAN SRL","451949","J40/1794/1991","ROONRC.J40/1794/1991","1048,2080","Bucuresti Sectorul 6, B-dul IULIU MANIU Nr. 73, Bloc 3","1046880","1046880","116139","36511","51986","27642","53636","85656","85656","","1130999","112220","","2482520","2483447","2449943","33504","0","28250","0","29"
"BDO ADVISER - AGENT DE ASIGURARE SRL","35431626","J40/531/2016","ROONRC.J40/531/2016","1048","Bucuresti Sectorul 1, Str. GALA GALACTION Nr. 48, CAMERA 2","6622","1951","75171","","70994","4177","","21507","","","55615","200","","175973","175973","123668","52305","0","50545","0","1"
"CUBE DEVELOPMENT  SRL","35431324","J40/532/2016","ROONRC.J40/532/2016","1048,2069","Bucuresti Sectorul 2, Sos. Pantelimon Nr. 260, CAMERA 2, Bloc 46, Scara 4, Etaj 5, Apartament 156","6311","","200","","","200","","6711","","","-6511","200","","","0","5786","0","5786","0","5786",""
"PERFECT PROJECT TEAM SRL","35431715","J40/534/2016","ROONRC.J40/534/2016","1070,1139","Bucuresti Sectorul 3, Str. BABA NOVAC Nr. 19, CAMERA 1, Bloc G12, Scara B, Apartament 51","4120","","459606","","54137","405469","","328953","","","130653","200","","24592","24592","9516","15076","0","14338","0","1"
"NET COSMETICS SRL","14281097","J13/1921/2001","ROONRC.J13/1921/2001","1048,2080","Municipiul Constanta, Aleea LIREI Nr. 2, Bloc FC12, Scara B, Apartament 22, Judet Constanta","2110","2110","1983","1911","","72","","89416","89416","","-85323","200","","3222","3222","10140","0","6918","0","7016","1"
"DAQMAR TRAINING SRL","29707680","J40/1366/2012","ROONRC.J40/1366/2012","1048","Bucuresti Sectorul 3, B-dul Nicolae Grigorescu Nr. 19, camera nr. 1, Bloc V18, Etaj 3, Apartament 16","7753","7753","705","","","705","11","17953","17953","","-9484","250","","32750","32750","28725","4025","0","3043","0","1"
"MODELISM INTERNATIONAL SRL","34453","J40/1769/1991","ROONRC.J40/1769/1991","1048,2080","Bucuresti Sectorul 2, Str. CALAFAT Nr. 57","13304","13304","328832","155161","157145","16526","","43220","43220","","298916","200","","513869","514290","302519","211771","0","206818","0","6"
"JOE BONANNO SRL","14212810","J13/1754/2001","ROONRC.J13/1754/2001","1048,2080","Municipiul Constanta, Str. ALEXANDRU CEL BUN Nr. 67, Judet Constanta","63654","63654","231681","","231442","239","","428338","428338","","-133003","200","","6745","6745","21394","0","14649","0","14851","2"
"GEOMA TRADE SRL","14231129","J13/1800/2001","ROONRC.J13/1800/2001","1048","Municipiul Constanta, Str. ARDEALULUI Nr. 13A, Judet Constanta","","","1503","19","1483","1","","6307","6307","","-4804","200","","","0","","0","0","0","0",""
"FBS EUROSERVICES SRL","35431308","J40/537/2016","ROONRC.J40/537/2016","1048","Bucuresti Sectorul 5, Str. COL. POPEEA Nr. 10, ETAJ, CAMERA 1","4690","6810","14209","13551","","658","","19689","","","1330","200","","91561","91568","88529","3039","0","292","0","1"
"ORIZONT SA","1589878","J40/9056/1991","ROONRC.J40/9056/1991","1048,2065,2080","Bucuresti Sectorul 3, Str. Mantuleasa Nr. 14, PARTER","866871","866871","503031","911","446164","55956","","1093482","1093482","","276420","371983","","119731","243498","790511","0","547013","0","549448","11"
"ROM VIAL SA","1566882","J40/9842/1991","ROONRC.J40/9842/1991","1048,2080","Bucuresti Sectorul 3, Str. Mantuleasa Nr. 14, PARTER","","","882492","409","880862","1221","","1403474","1403474","","-520982","130923","","154056","164089","1517597","0","1353508","0","1355149","6"
"DRAGON SWIM SRL-D","35431480","J40/538/2016","ROONRC.J40/538/2016","1048","Bucuresti Sectorul 3, Str. SOLD. IOSIF ION Nr. 10, Bloc 6A1, Etaj 4, Apartament 47","8551","","12624","","","12624","","297","","","12327","","","29730","29730","16752","12978","0","12087","0","0"
"SELVARO SRL","1557760","J40/1728/1991","ROONRC.J40/1728/1991","1052,2069,2080","Bucuresti Sectorul 1, Str. TOKIO Nr. 5, Apartament 2","21423","21423","39186","","92834","-53648","","139886","139886","","-79277","200","","","0","1217","0","1217","0","1217",""
"ARTENA COM SRL","33237","J40/1730/1991","ROONRC.J40/1730/1991","1048,2080","Bucuresti Sectorul 2, Str. MARIA GHICULEASA Nr. 32","44695","44695","164911","155879","6797","2235","0","174366","174366","0","35240","200","0","0","1167","19883","0","18716","0","18751","0"
"XEL IMPORT-EXPORT SRL","14231161","J13/1807/2001","ROONRC.J13/1807/2001","1048,2080","Municipiul Constanta, Str. STEFAN MIHAILEANU Nr. 16, Judet Constanta","200780","200780","7475","","3007","4468","","369363","369363","","-161108","500","","517643","517643","488335","29308","0","24010","0","19"
"IDONTU FOOD SRL","27735349","J38/415/2010","ROONRC.J38/415/2010","1048","Loc. Targu Gangulesti, Oras Berbesti Nr. 13, Judet Valcea","","","8216","0","","8216","","0","0","","8216","200","","116204","116204","113345","2859","0","1697","0","8"
"SUPERBISSIMA SRL","14244234","J13/1837/2001","ROONRC.J13/1837/2001","1048,2080","Loc. Neptun, Municipiul Mangalia, Str. CRINULUI Nr. 9, Judet Constanta","719422","719422","723818","479","94404","628935","","334407","334407","","1088937","200","","821867","881770","830040","51730","0","43573","0","6"
"RR BREAK MEDIA SRL","27700103","J38/405/2010","ROONRC.J38/405/2010","1048","Municipiul Ramnicu Valcea, Str. NICOLAE IORGA Nr. 24, Bloc A32/1, Scara A, Etaj 2, Apartament 11, Judet Valcea","","","180766","","66415","114351","","13897","13897","","166869","200","","213512","213512","44582","168930","0","166629","0","1"
"MLADIN TAXI COMPANY SRL","35431294","J40/540/2016","ROONRC.J40/540/2016","1048","Bucuresti Sectorul 6, Str. DREPTATII Nr. 18, Bloc A-3b, Etaj 2, Apartament 12, cam. 2","4932","7042","156","","137","19","","17432","","","-10234","400","","15648","15648","20526","0","4878","0","5347","1"
"IQ NUTRA LABORATORIES SRL","35942973","J8/847/2016","ROONRC.J8/847/2016","1048","Sat Podu Oltului, Comuna Harman, Str. FLORILOR Nr. fn:, biroul 3","1089","","35304","20200","13811","1293","510","38304","","","-2490","210","","14008","14008","15350","0","1342","0","1762",""
"CUCIUC INTERNATIONAL TRANSPORT SRL","14281143","J13/1923/2001","ROONRC.J13/1923/2001","1048,2080","Loc. Navodari, Oras Navodari, Str. CIOCARLIEI Nr. 64, Judet Constanta","1685","1685","1069","","1056","13","","2780","2780","","-26","200","","","0","200","0","200","0","200",""
"ROM-JARDIN IMPEX SRL","479575","J40/1742/1991","ROONRC.J40/1742/1991","1048,2080","Bucuresti Sectorul 5, Str. MISCA PETRE Nr. 5, Bloc M18, Etaj P, Apartament 3","","","1984","1904","4","76","","69434","69434","","-67450","200","","5725","6064","13262","0","7198","0","7370","1"
"WEB SERVICES SALES SRL","36328824","J22/1659/2016","ROONRC.J22/1659/2016","1048","Municipiul Iasi, Str. MOARA DE VANT Nr. 139C, PARTER, ETAJ SI MANSARDA, Judet Iasi","6311","197650","2044588","2871","801391","1092526","","166310","","","2075928","200","","1842568","1842568","130353","1712215","0","1693824","0","2"
"NEVERLAND DESIGN SRL","14339229","J13/2111/2001","ROONRC.J13/2111/2001","1052,1074,2080,2120","Municipiul Constanta, Str. I.L. CARAGIALE Nr. 14, Bloc I1, Scara D, Apartament 60, Judet Constanta","","","8","","8","","","522","522","","-514","","","","0","","0","0","0","0",""
"DEDIU VALENTINA SRL","27744428","J38/421/2010","ROONRC.J38/421/2010","1048,2080","Municipiul Ramnicu Valcea, Str. MATEI BASARAB Nr. 16, Bloc 118, Scara A, Etaj 4, Apartament 16, Judet Valcea","1857","1857","3700","584","89","3027","","127196","127196","","-121639","200","","","50814","6913","43901","0","42377","0","1"
"ELMA SRL","342356","J40/1748/1991","ROONRC.J40/1748/1991","1048,2080","Bucuresti Sectorul 3, Str. GENERAL FLORESCU Nr. 19, Etaj P, Apartament 2","980","980","70219","","14295","55924","","132806","132806","","-61607","200","","213758","213760","94338","119422","0","113010","0","1"
"DOD RACE SRL","36555525","J23/3809/2016","ROONRC.J23/3809/2016","1048","Sat Posta, Comuna Cernica, Str. IAZULUI Nr. 24, camera 1, Judet Ilfov","4932","73775","11490","","","11490","","165424","","","-80159","200","","76634","214462","275426","0","60964","0","63586","1"
"KRU MARITIME SRL","14504202","J13/817/2002","ROONRC.J13/817/2002","1048,2069,2080","Municipiul Constanta, B-dul TOMIS Nr. 46, Apartament CAMERA 8, Judet Constanta","200824","200824","142063","","38449","103614","1645","49915","49915","","294617","200","","532959","557906","311917","245989","0","237694","0","5"
"I.M.C. TEHNO CONSTRUCT SRL","14590890","J13/1058/2002","ROONRC.J13/1058/2002","1074,2080,2114,2120","Municipiul Constanta, B-dul MAMAIA Nr. 290, Bloc G3, Etaj 2, Apartament 10, Judet Constanta","4456","4456","256850","133055","123145","650","","185411","185411","","63051","200","","","0","60","0","60","0","60",""
"HERCULES MANAGEMENT CONSULTING SRL","36590778","J12/3566/2016","ROONRC.J12/3566/2016","1048","Municipiul Cluj-Napoca, Str. GARII Nr. 21, Liberty Technology Park Cluj, Cladirea E, Birou Nr. 2, Etaj 2, Judet Cluj","7022","","48864","","2500","46364","","1654","","","47210","200","","75460","75460","26186","49274","0","47010","0",""
"ROLBENZIT S.R.L.","36591781","J31/524/2016","ROONRC.J31/524/2016","1048","Sat Panic, Comuna Hereclean, Str.PANIC Nr. 191, Judet Salaj","4120","10959","59745","","6291","53454","","115344","","","-44640","200","","164607","164821","213826","0","49005","0","50654","6"
"SNEC SRL","14432726","J13/618/2002","ROONRC.J13/618/2002","1048,2080","Municipiul Constanta, Str. CISMELEI Nr. FN, COMPLEX TOMIS NORD, DEMISOL, SPATIU COMERCIAL, Judet Constanta","657403","657403","106961","31519","65249","10193","","34545","34545","","296422","350","","875419","1033355","730304","303051","0","294287","0","10"
"OPEN SRL","353070","J40/3006/1991","ROONRC.J40/3006/1991","1048,2080","Bucuresti Sectorul 3, Str. BLANARI Nr. 10","411497","411497","32364","","28973","3391","81","3585339","3585339","","-3141397","500","","66023","67556","127662","0","60106","0","60687","1"
"TRAINING MANDLIL  SRL","36597202","J51/470/2016","ROONRC.J51/470/2016","1048","Sat Calarasii Vechi, Comuna Cuza Voda, Str. 7, Judet Calarasi","4711","","55239","53248","","1991","","72329","","","-17090","200","","205409","205409","221777","0","16368","0","18422","2"
"BOTOSANI SRL","26256","J40/4144/1991","ROONRC.J40/4144/1991","1048,2080","Bucuresti Sectorul 2, Str. NICOLAE KIRILOV Nr. 3","","","9821","7423","56","2342","","296666","296666","","-286845","200","","22952","22952","60472","0","37520","0","37755","2"
"TROCADERO SA","339806","J40/427/1991","ROONRC.J40/427/1991","1048,2080","Bucuresti Sectorul 3, Str. NICOLAE SELARI","1297848","1297848","2389211","","1984029","405182","1016","520235","520235","","3167840","631652","","669362","946058","898941","47117","0","37686","0","2"
"BIRMET GENERAL SRL","15418398","J13/1489/2003","ROONRC.J13/1489/2003","1048,2080,2110,2112,2114","Municipiul Medgidia, Str. WALTER MARACINEANU Nr. 31, Judet Constanta","","","50437","49281","63","1093","","62841","62841","","-12404","200","","219447","219566","218100","1466","0","0","729","1"
"RENPRESS SERV SRL","26352752","J38/601/2009","ROONRC.J38/601/2009","1048,2080","Municipiul Ramnicu Valcea, Spl. MIRCEA VODA Nr. 9, camera nr. 1, Judet Valcea","","","34394","","7833","26561","","7321","7321","","27073","2500","","8502","8502","19708","0","11206","0","12119",""
"ADONIS TRANS SRL","15385070","J13/1374/2003","ROONRC.J13/1374/2003","1070,1139,2080","Municipiul Medgidia, Str. MARGARITARULUI, Bloc 4, Scara A, Etaj P, Judet Constanta","1395","1395","5293","2408","2750","135","","83981","83981","","-77293","200","","158034","77438","177179","0","99741","0","101665","7"
"NIKOPOLIS OIL SRL","36290436","J8/1443/2016","ROONRC.J8/1443/2016","1048","Sat Vladeni, Comuna Dumbravita, Str.VLADENI Nr. 146, CAMERA 1, Judet Brasov","4711","0","74123","27389","1178","45556","","58463","","","15660","200","","261361","261896","231869","30027","0","27410","0","1"
"SOCIETATEA COMERCIALA PTR CERCETARE, PROIECTARE, PRODUCTIE ECHIPAMENTE SI INSTALATII ELECTRONICE ICE SA","1562120","J40/4461/1991","ROONRC.J40/4461/1991","1048,2080","Bucuresti Sectorul 2, B-dul PROFESOR DIMITRIE POMPEI Nr. 5-7, CLADIREA ELBO, SECTOR A","0","0","773865","609997","62162","101706","2572","119910","119910","10000","646527","91476","0","193740","193740","189133","4607","0","2940","0","4"
"G.P. INTERPAN SERVICE SRL","1571897","J40/4208/1991","ROONRC.J40/4208/1991","1048,2080","Bucuresti Sectorul 3, Str. CAMIL RESSU Nr. 52, Bloc C16, Scara 3, Apartament 25","50169","50169","15945","2070","11176","2699","696","41004","41004","","25806","220","","146414","146757","144500","2257","0","242","0","1"
"TURISMAR EXPERT SRL","15418070","J13/1453/2003","ROONRC.J13/1453/2003","1048,2080","Loc. Eforie Sud, Oras Eforie, Str. DEZROBIRII Nr. 53, LOT 1/PUD, ZONA HOTEL RIVIERA, Judet Constanta","1710773","1710773","22945","","22487","458","","1133755","1133755","","599963","200","","377943","377943","265708","112235","0","108456","0","2"
"IALOMICIOARA SRL","26264","J40/4145/1991","ROONRC.J40/4145/1991","1048,2080","Bucuresti Sectorul 2, Sos. PANTELIMON Nr. 285A, Bloc 11A, Etaj P","361954","361954","200766","3270","35911","161585","","24456","24456","","538264","220","","254148","259051","103136","155915","0","148190","0","1"
"CINE GOLD SRL","36424317","J40/10858/2016","ROONRC.J40/10858/2016","1048","Bucuresti Sectorul 2, B-dul PROF. DIMITRIE POMPEIU Nr. 5-7, CORP C12.1 - HALA PRELUCRARI MECANICE","5914","35078","6820","","","6820","1904","50830","","","-7028","200","","0","0","7006","0","7006","0","7006","0"
"NICO'S HAPPY STORE SRL","36424368","J40/10859/2016","ROONRC.J40/10859/2016","1048","Bucuresti Sectorul 2, Str. GATERULUI Nr. 23, CAMERA 1","4649","","6769","4672","","2097","","6704","","","65","200","","14822","14822","10847","3975","0","3530","0","1"
"EUSKAL TRANSPORT SRL","28898980","J38/397/2011","ROONRC.J38/397/2011","1048,2080","Municipiul Ramnicu Valcea, Str. LUCEAFARULUI Nr. 13, Bloc A18, Scara D, Etaj 2, Apartament 11, Judet Valcea","206481","206481","525230","88178","338758","98294","","199190","199190","","532521","200","","1416401","1551936","1530079","21857","","6338","","5"
"ALUTUS SHIPPING ECOLOGIC SRL","12931398","J13/961/2000","ROONRC.J13/961/2000","1048,2080","Loc. Eforie Nord, Oras Eforie, Str. STEFAN CEL MARE, Pensiune Turistica S+p+2E+M, lot 87 B, Judet Constanta","46945","46945","407090","316765","36868","53457","1480","1610833","1610833","","-1155318","300000","","","42050","10045","32005","0","30743","0",""
"VENTILATORUL REAL ESTATE SRL","405705","J40/57/1991","ROONRC.J40/57/1991","1048,2080","Bucuresti Sectorul 1, Sos. BUCURESTI-PLOIESTI Nr. 73-81, CLADIREA 3, PARTER, CAMERA NR. 31","11348494","11348494","2650940","0","655989","1994951","","10453464","10453464","","3545970","11552480","","","2412511","3539706","0","1127195","0","1127195",""
"IULMAR FASHION SRL","12993315","J13/1034/2000","ROONRC.J13/1034/2000","1048,2080","Loc. Techirghiol, Oras Techirghiol, Str. PIATA REPUBLICII Nr. 2, Judet Constanta","312360","312360","281763","22123","1300","258340","2251","87433","87433","","508941","200","","1198441","1203464","962472","240992","0","217300","0","13"
"CRISLUC ANDIA SRL","36478864","J26/1198/2016","ROONRC.J26/1198/2016","1048","Municipiul Tirgu Mures, Str. INFRATIRII Nr. 13, Apartament 10, Judet Mures","4932","30009","91513","","","91513","221","69029","","","52714","200","","125420","144439","89762","54677","0","52474","0","1"
"AROMA SRL","1560367","J40/3613/1991","ROONRC.J40/3613/1991","1048,2080","Bucuresti Sectorul 1, B-dul MAGHERU Nr. 12-14","1501131","1501131","597716","","363706","234010","","61395","61395","","2037452","25000","","49429","51963","69865","0","17902","0","19443","0"
"SIM ELDI CONSTRUCT SRL","12947521","J13/1007/2000","ROONRC.J13/1007/2000","1048,2080","Loc. Techirghiol, Oras Techirghiol, Str. NORDULUI, Judet Constanta","187537","187537","126970","","114096","12874","","166874","166874","","147633","200","","402641","410205","442844","0","32639","0","36741","8"
"A.C.S.A. PRINT SRL","371670","J40/1419/1991","ROONRC.J40/1419/1991","1048,2080","Bucuresti Sectorul 4, Calea VACARESTI Nr. 207, Bloc 85B, Etaj 2, Apartament 7","","","15674","","8118","7556","","500","500","","15174","500","","","0","1418","0","1418","0","1418",""
"BEST GMC EXPRESS SRL-D","36482415","J4/1087/2016","ROONRC.J4/1087/2016","1048","Municipiul Bacau, Str. IOSIF COCEA Nr. 7, Apartament 4, Judet Bacau","5320","","62478","","","62478","","516","","","61962","200","","68406","68406","10991","57415","0","55363","0",""
"APIUM CORPORATION SRL","36491383","J4/1098/2016","ROONRC.J4/1098/2016","1048","Sat Margineni, Comuna Margineni, Calea Moinesti Nr. 130, Etaj P, Judet Bacau","3109","12646","216835","191099","20461","5275","9848","510963","51361","","-322995","10000","","568131","572875","838396","0","265521","0","271201","15"
"RONERTOM SRL","13161181","J13/1304/2000","ROONRC.J13/1304/2000","1048,2080","Municipiul Constanta, Str. ELIBERARII Nr. 3, CAMERA 1, Bloc E, Scara C, Etaj 4, Apartament 39, Judet Constanta","17391","17391","326007","21917","298760","5330","","470073","470073","","-126675","400","","131981","131981","178155","0","46174","0","48709",""
"EMERSON SRL","13163166","J13/1314/2000","ROONRC.J13/1314/2000","1048,2080","Municipiul Constanta, Str. SANDU CHIOSEA Nr. 3, Apartament 2, Judet Constanta","19772","19772","7927","6197","29","1701","119","22616","22616","","5202","200","","23655","23655","19055","4600","0","3891","0","1"
